ID,HasURL-TW,HasMedia-Tw,Friends,Tweets,Followers,Verified,Listed,Description,Image,User-URL,Age,VT,Label
1349959841024888832,0,1,2489,42,102,0,0,107,1,0,2,6,__label2__
1355073823150907394,0,0,2,605969,11127,0,139,90,1,0,3,18,__label2__
1352446369689026560,0,0,1272,90283,614,0,19,111,0,1,9,9,__label2__
1354453607584837633,1,0,6210,8155,13525,0,267,160,0,1,12,15,__label2__
1350615297544376325,0,0,27,52632,334,0,1,0,1,1,13,11,__label2__
1354560528232767492,0,0,1277,92372,628,0,20,136,0,1,9,17,__label2__
1348687996288192515,0,0,1,582765,10546,0,129,90,1,0,3,1,__label2__
1350085801124642818,0,1,956,7582,980,0,1,27,1,1,5,22,__label2__
1353922871475675136,1,1,167,461,64,0,2,0,1,0,11,11,__label2__
1355123952964743169,1,0,4997,156323,3577,0,31,102,0,1,11,22,__label2__
1353981010275348481,1,0,497,3308,670,0,27,156,0,1,10,13,__label2__
1350551161565302786,0,1,7817,53512,10760,0,243,160,0,1,6,3,__label2__
1355520123101212674,0,0,1388,129396,618,0,40,38,1,0,10,4,__label2__
1353115414981697537,1,1,0,6767,698,0,14,130,1,1,5,13,__label2__
1350023527655755776,0,0,143,1647,71,0,43,151,1,0,6,19,__label2__
1354464043646513153,1,0,942,15656,5092,0,410,74,1,1,7,24,__label2__
1350179567550386178,0,1,598,6550,128,0,0,154,1,1,2,4,__label2__
1351926621079556097,1,0,98,37187,212,0,0,18,1,0,7,21,__label2__
1355280122018861056,1,1,268,10088,1421,0,67,47,0,1,4,23,__label2__
1354582119423598596,0,0,609,5906,370,0,7,156,1,0,4,18,__label2__
1352640179853430786,0,1,790,37645,446,0,12,21,0,1,13,15,__label2__
1351519036186763270,0,1,788,37052,440,0,12,21,0,1,13,11,__label2__
1352523299985747969,1,1,454,21937,4516,0,124,120,0,1,7,24,__label2__
1355090542716186625,0,0,2,605969,11127,0,139,90,1,0,3,21,__label2__
1350235473021726721,0,0,8,78972,1424,0,26,65,1,0,3,3,__label2__
1348820118512545793,0,0,778,35987,431,0,11,21,0,1,13,16,__label2__
1348480372238131202,0,0,2940,19012,270,0,63,0,1,0,8,14,__label2__
1354773420106543106,0,0,1920,20922,2620,0,80,141,1,1,12,4,__label2__
1354068401946288128,1,0,815,19500,5158,0,110,122,0,1,13,7,__label2__
1350128196063174656,0,0,739,18012,1479,0,20,152,0,0,7,6,__label2__
1355313194449985538,0,0,2,607000,11154,0,138,90,1,0,3,12,__label2__
1352629933349232643,0,0,1860,71220,15150,0,91,143,1,0,6,14,__label2__
1352045279483027459,0,1,64,3447,93,0,5,0,1,0,3,21,__label2__
1349833355316109313,0,0,5001,40401,2839,0,271,156,0,0,11,8,__label2__
1355977001618862081,1,1,606,21119,1266,0,30,154,1,1,3,19,__label2__
1349681497863819266,0,0,5000,17902,1966,0,65,156,1,1,12,24,__label2__
1354198677615730690,0,0,384,17447,509,0,12,96,0,1,13,24,__label2__
1354086064386932745,0,0,68,7824,263,0,69,14,0,1,12,18,__label2__
1351442315588509696,0,0,430,184,593,0,0,126,1,0,3,22,__label2__
1350092213636591619,0,1,753,6554,132,0,0,52,0,1,11,18,__label2__
1354309519057297409,1,0,111,74648,1322,0,39,118,1,1,4,11,__label2__
1349085744510468098,1,0,384,14052,497,0,12,96,0,1,13,1,__label2__
1351922468760465409,0,1,790,37303,444,0,12,21,0,1,13,5,__label2__
1350071985519267841,0,0,1413,2585,2755,0,46,111,1,1,11,1,__label2__
1354535097450582017,1,0,1,2149317,34170,0,6793,49,1,0,6,21,__label2__
1353627212214382594,0,0,363,34778,778,0,18,111,0,0,4,16,__label2__
1348956295815196672,0,0,455,2221,141,0,4,138,0,0,10,2,__label2__
1353017397825953792,1,0,284,739,334,0,4,159,0,1,6,3,__label2__
1350068523029164034,1,0,580,4924,276,0,80,158,0,1,11,7,__label2__
1355954203206807554,1,1,0,6840,707,0,14,130,1,1,5,6,__label2__
1349613066040782848,0,0,778,36233,434,0,12,21,0,1,13,21,__label2__
1354145833273483264,0,0,384,17447,509,0,12,96,0,1,13,23,__label2__
1354664251084984320,0,0,71,955,215,0,0,40,1,0,3,7,__label2__
1354795246849314816,1,0,0,6820,704,0,14,130,1,1,5,14,__label2__
1351699782411149316,1,0,46,72,3,0,0,69,1,0,10,6,__label2__
1348966701598208000,0,0,384,14052,497,0,12,96,0,1,13,11,__label2__
1352731706319507456,1,0,984,2467,367,0,5,145,0,0,4,12,__label2__
1352002018538360836,0,0,384,15843,500,0,13,96,0,1,13,2,__label2__
1354414908230742022,0,0,675,1634,1238,0,66,43,1,1,13,14,__label2__
1352291870450229248,0,0,4922,33768,2337,0,123,149,0,1,8,9,__label2__
1349980570466586624,0,0,2334,11134,818,0,11,68,0,0,12,18,__label2__
1349272636833067009,0,0,221,889,236,0,7,8,1,0,3,2,__label2__
1355757566878314496,0,1,23,74,5,0,0,0,1,1,2,1,__label2__
1351880086702665735,0,0,399,4428,6461,0,143,158,1,0,10,1,__label2__
1349748276732567552,0,1,612,3988,2087,0,56,97,0,1,13,16,__label2__
1351338151273500672,0,0,384,15556,501,0,14,96,0,1,13,11,__label2__
1352601381920673799,0,0,46,60,4,0,0,12,1,0,2,17,__label2__
1348697447678304256,0,0,835,6154,101,0,1,70,1,0,4,22,__label2__
1350005017323954176,0,1,139,160,348,0,0,104,1,1,3,1,__label2__
1356009112765689863,1,1,454,22062,4593,0,124,120,0,1,7,11,__label2__
1354761257388302337,1,0,6374,26330,11902,0,638,158,0,1,12,11,__label2__
1354081684480806914,1,0,1063,230016,14728,0,683,133,0,1,11,13,__label2__
1352244915653271555,0,0,4594,58859,6043,0,188,155,0,1,11,16,__label2__
1351783127459500034,1,0,1280,5441,238,0,9,149,0,0,12,21,__label2__
1353356045335191563,0,0,1711,61679,1957,0,65,157,0,1,7,15,__label2__
1350069025649418246,1,1,4,440,33,0,0,153,1,1,2,12,__label2__
1352290762092896258,0,0,2383,37272,792,0,44,143,1,1,11,4,__label2__
1352969788851683333,1,0,1,159656,4082,0,102,160,0,1,3,16,__label2__
1350047915524333574,0,1,543,142750,367,0,7,78,0,0,6,23,__label2__
1351142984469929988,1,0,1116,2216,329,0,4,154,0,1,5,11,__label2__
1351132531597471750,1,0,99004,61318,114869,0,3179,156,1,0,7,12,__label2__
1349300586492039170,0,0,127,7035,35,0,0,158,1,0,2,11,__label2__
1350990341462237185,0,0,384,15308,500,0,14,96,0,1,13,2,__label2__
1349704636345823232,1,0,384,14349,498,0,13,96,0,1,13,12,__label2__
1349060644729999360,1,1,2996,1491,2501,0,36,152,1,1,11,3,__label2__
1350335156691746817,0,1,938,1081,115,0,0,93,1,0,3,23,__label2__
1351416266045722625,1,0,5408,34614,7449,0,102,51,0,1,6,14,__label2__
1353362643172667392,0,0,932,6614,588,0,18,160,1,1,5,11,__label2__
1349739996207591427,0,0,1,2130847,34009,0,6822,49,1,0,6,11,__label2__
1350143910283104259,0,0,166,3646,167,0,3,50,0,0,12,7,__label2__
1355200161597845506,0,0,275,5133,76,0,0,0,1,0,10,17,__label2__
1349027103686209536,0,0,384,14052,497,0,12,96,0,1,13,16,__label2__
1353350152921227266,1,1,606,21030,1257,0,30,154,1,1,3,1,__label2__
1348972521790566402,1,0,1228,46882,1567,0,189,121,0,1,9,2,__label2__
1351969914802892808,1,1,4369,4398,6471,0,110,27,0,1,9,8,__label2__
1355911783693787136,1,0,1,558542,3550,0,81,75,1,1,3,23,__label2__
1351196573506666497,0,0,351,1495,636,0,19,83,0,1,3,1,__label2__
1349833583624642560,0,0,1,584693,10587,0,131,90,1,0,3,21,__label2__
1350172766742470661,0,0,285,420,177,0,68,68,0,1,7,7,__label2__
1351991200090353665,1,1,1392,1701,1489,0,79,153,0,1,13,4,__label2__
1348495023684386817,1,0,1,284254,1985,0,21,108,1,0,2,9,__label2__
1349981853411926016,0,0,1317,48867,1892,0,27,134,0,1,11,14,__label2__
1351851547131568128,1,0,211,5182,192,0,1,144,1,0,9,8,__label2__
1351156847416401921,0,0,384,15308,500,0,14,96,0,1,13,21,__label2__
1354836843464941571,1,0,2634,5884,19537,0,151,160,1,1,8,11,__label2__
1352194868567810048,0,0,79,225,4,0,0,0,1,0,2,1,__label2__
1352957893205577730,0,0,790,37884,447,0,12,21,0,1,13,16,__label2__
1352618245623177221,0,0,187,3858,130,0,1,0,1,0,4,4,__label2__
1349821688641253376,0,1,1267,87980,605,0,19,111,0,1,9,6,__label2__
1354377420439216128,1,0,315,288,145,0,2,120,1,0,9,11,__label2__
1349747948415037445,1,0,3162,32839,2811,0,5,157,1,1,3,22,__label2__
1351495420791427073,0,0,31,1224,12,0,0,77,0,0,13,24,__label2__
1351173470344851460,1,0,0,1292943,13513,0,242,168,1,0,3,4,__label2__
1350065664824754178,0,0,5005,23149,4179,0,2,157,1,0,11,11,__label2__
1352591140000821248,0,1,790,37645,446,0,12,21,0,1,13,22,__label2__
1353314379060621312,1,0,5001,55005,4186,0,77,156,0,0,6,1,__label2__
1352759063621345280,1,0,20630,410471,22435,0,234,136,1,0,6,4,__label2__
1350143717605314563,0,0,4988,61753,3281,0,6,114,1,0,13,22,__label2__
1354978035083173890,1,0,108,250148,1647,0,22,0,0,0,9,13,__label2__
1352357770637570057,0,0,186,94394,142,0,7,11,0,0,7,11,__label2__
1349547605836099587,0,1,778,36233,434,0,12,21,0,1,13,6,__label2__
1350519186582360065,1,0,406,4282,1095,0,49,154,0,1,13,1,__label2__
1350317126901354496,0,1,2395,113286,1008,0,26,156,1,0,10,9,__label2__
1350133528105783296,0,0,296,67518,233,0,25,95,0,0,13,13,__label2__
1350122535111725056,0,0,545,32100,151,0,15,0,1,0,13,11,__label2__
1349436978476048387,1,1,2149,5271,3343,0,122,159,1,1,9,18,__label2__
1353572253242449923,1,0,0,485520,145,0,308,0,1,1,13,19,__label2__
1348968984209727500,0,0,563,99459,1354,0,6,53,1,0,5,8,__label2__
1353558470998429696,0,1,1040,626,261,0,0,7,1,0,2,6,__label2__
1350088180133888001,0,1,3597,148138,4512,0,66,149,0,0,9,18,__label2__
1349791917005959169,0,1,778,36233,434,0,12,21,0,1,13,9,__label2__
1351496302497050626,1,0,264,38380,629,0,16,131,1,0,5,12,__label2__
1354541746152222721,0,0,280,11635,34,0,0,142,1,1,2,12,__label2__
1352028662699319305,0,1,606,20987,1255,0,30,154,1,1,3,18,__label2__
1352285102324199428,1,0,163,163,153,0,4,47,1,0,10,12,__label2__
1351835181166985219,0,1,790,37303,444,0,12,21,0,1,13,9,__label2__
1352328821450670081,1,0,6284,53195,7231,0,848,150,0,1,15,14,__label2__
1349193333122486273,0,0,1,582765,10546,0,129,90,1,0,3,1,__label2__
1350369393092411392,0,0,429,675,11,0,0,0,1,0,2,13,__label2__
1349980922452566017,0,0,140,4183,49,0,4,0,0,0,9,16,__label2__
1350355146757308416,1,0,214,17746,106,0,1,136,1,1,4,15,__label2__
1352304388946206721,0,0,1,2140510,34101,0,6789,49,1,0,6,6,__label2__
1353776067664863235,0,0,384,17188,506,0,12,96,0,1,13,18,__label2__
1348987440002953216,0,0,105,114,10,0,0,0,1,0,13,21,__label2__
1351381327237492736,1,0,1,2137222,34055,0,6819,49,1,0,6,2,__label2__
1350152249075445761,0,0,326,15782,336,0,17,24,0,0,8,19,__label2__
1352112379081986048,1,0,1,2140510,34101,0,6789,49,1,0,6,24,__label2__
1349026573433843714,0,0,100,156,12,0,0,84,1,0,11,11,__label2__
1353817420281077761,1,0,911,21525,5121,0,492,159,1,1,6,22,__label2__
1349305162423263234,1,0,205,645,92,0,0,80,0,0,10,19,__label2__
1354792004820078593,1,1,1244,3692,1965,0,80,133,0,1,14,21,__label2__
1349275500640919554,0,0,778,35987,431,0,11,21,0,1,13,14,__label2__
1351799095694864385,0,1,790,37303,444,0,12,21,0,1,13,9,__label2__
1351527156107669505,0,0,661,6935,665,0,4,137,0,1,12,23,__label2__
1354534655303757824,1,0,175,10971,6867,0,37,90,0,1,14,7,__label2__
1350497014551744512,0,0,18,1833,5,0,0,0,1,0,2,21,__label2__
1353752039059320833,1,0,665,7732,816,0,11,102,0,1,7,14,__label2__
1352857192018272256,0,1,790,37884,447,0,12,21,0,1,13,3,__label2__
1351158661830352897,0,0,62,334857,1359,0,40,160,1,0,2,5,__label2__
1355464270432006147,1,0,411,3346,58,0,0,141,0,1,4,16,__label2__
1350355858002235392,0,0,384,14770,498,0,14,96,0,1,13,15,__label2__
1350383385403912194,0,0,0,1288601,13455,0,241,168,1,0,3,14,__label2__
1350271648952430595,0,1,778,36487,434,0,12,21,0,1,13,11,__label2__
1349759962159972352,0,0,4830,12922,3795,0,185,143,0,1,14,19,__label2__
1348782451665981441,1,0,1274,36231,723,0,92,159,1,0,8,21,__label2__
1348470933183463424,0,0,2600,6560,2640,0,18,148,0,1,5,12,__label2__
1350114266309947392,0,0,384,14546,497,0,14,96,0,1,13,16,__label2__
1349969638172610561,0,1,778,36367,435,0,12,21,0,1,13,22,__label2__
1350102404000227332,0,0,1294,11295,250,0,2,84,1,1,8,11,__label2__
1353171915947601920,0,1,384,16878,503,0,12,96,0,1,13,13,__label2__
1351077064355553284,1,1,0,6695,693,0,14,130,1,1,5,9,__label2__
1352437216279199744,0,1,1427,6246,1338,0,113,132,0,0,13,9,__label2__
1355498859301101569,0,0,39,103,1,0,0,0,1,0,8,17,__label2__
1355484861386137600,0,0,2,607000,11154,0,138,90,1,0,3,11,__label2__
1351184484926951425,0,0,384,15308,500,0,14,96,0,1,13,2,__label2__
1350122928935890951,0,0,627,6590,56413,0,223,59,0,0,9,22,__label2__
1352350092569813006,1,0,108,240557,1624,0,24,0,0,0,9,9,__label2__
1354188867251937282,1,1,243,4660,5714,1,244,105,0,1,13,5,__label2__
1355168863953039365,1,0,545,1244,745,0,19,157,0,1,13,11,__label2__
1348717137347682305,1,0,144,25692,46809,0,710,59,0,1,8,21,__label2__
1350452453557223424,0,0,1709,49034,757,0,4,96,1,0,8,17,__label2__
1349882493256818702,1,0,179,1046,1562,0,39,91,0,1,4,21,__label2__
1348627597203185668,0,0,264,9684,1404,0,66,0,0,1,4,9,__label2__
1351793222201163779,0,1,790,37303,444,0,12,21,0,1,13,14,__label2__
1349868610064420864,0,0,1,584693,10587,0,131,90,1,0,3,6,__label2__
1350499140749426691,1,0,278,10303,110,0,1,39,1,1,3,1,__label2__
1349748171426172934,1,0,190,1262,330,0,3,149,1,1,6,1,__label2__
1350450660664229890,0,0,36,86072,293,0,10,0,1,0,10,6,__label2__
1353783742968586243,0,0,24,28347,234,0,3,20,1,0,2,14,__label2__
1350030390875009025,0,0,1033,43957,1619,0,3,10,1,0,5,21,__label2__
1350132796593905666,1,0,3199,3862,909,0,6,148,1,0,5,11,__label2__
1353801573051359232,0,0,0,29496,333,0,9,143,1,1,2,16,__label2__
1350104645520089089,0,1,665,34573,260,0,1,0,1,0,8,6,__label2__
1351903273272356868,0,0,650,66428,780,0,814,137,0,1,6,7,__label2__
1350084104310714369,0,1,57,115,109,0,0,64,1,1,2,16,__label2__
1354778584997572610,0,0,310,1917,158,0,0,148,1,0,2,22,__label2__
1352427417810382848,1,0,4553,330726,4678,0,808,155,0,1,14,21,__label2__
1354086675882909701,0,0,88,35541,25893,0,578,92,0,1,7,15,__label2__
1353723222437588992,0,0,384,17188,506,0,12,96,0,1,13,23,__label2__
1351039593341214723,1,0,111,73870,1304,0,37,118,1,1,4,3,__label2__
1351078331383492611,0,1,779,36862,439,0,12,21,0,1,13,16,__label2__
1355844524849958917,0,0,385,18669,514,0,12,96,0,1,13,22,__label2__
1354230543978786817,1,0,3432,11934,2098,0,25,157,0,1,6,16,__label2__
1355608848309084164,0,0,996,25462,2681,0,63,159,1,0,4,8,__label2__
1349374269487263744,0,1,1811,3387,214,0,9,0,0,0,9,2,__label2__
1355948497330196485,0,0,0,16555,266,0,0,34,1,0,6,22,__label2__
1350376523958808577,0,0,47,22052,17,0,1,0,1,0,7,23,__label2__
1350577331291742214,0,0,0,1288601,13455,0,241,168,1,0,3,13,__label2__
1351048061376737283,0,1,779,36862,439,0,12,21,0,1,13,24,__label2__
1352212710184767494,0,0,32,77875,746,0,80,127,0,1,11,21,__label2__
1354491765647007749,1,0,148,881,37,0,0,160,1,1,5,11,__label2__
1352982171477106688,0,0,790,37884,447,0,12,21,0,1,13,12,__label2__
1351110311122755585,1,0,5001,54713,4180,0,76,156,0,0,6,18,__label2__
1351310917779259392,1,0,6,1600,39,0,0,160,1,1,11,15,__label2__
1351204804454985730,0,0,360,12070,108,0,1,89,1,0,2,16,__label2__
1352376702152957961,1,1,13,1863,435,0,8,155,1,1,3,17,__label2__
1352278344340037633,0,0,696,24627,119,0,0,150,1,0,5,1,__label2__
1351840626824929287,0,0,1,2138811,34075,0,6788,49,1,0,6,1,__label2__
1349499115378405377,0,0,203,609,67,0,0,40,1,0,2,16,__label2__
1353658213850345472,0,0,202,27,60,0,2,84,0,0,12,21,__label2__
1351291751999434752,0,0,38,297,0,0,0,29,1,0,2,14,__label2__
1354648133800763393,1,0,2,604626,11085,0,137,90,1,0,3,1,__label2__
1354565462730960896,1,0,1,2149317,34170,0,6793,49,1,0,6,5,__label2__
1351586468272209925,0,1,384,15556,501,0,14,96,0,1,13,12,__label2__
1355350056661086210,0,1,1022,166492,1129970,1,1086,50,0,1,12,11,__label2__
1351307764736421890,0,0,1585,15398,2305,0,262,160,0,1,13,11,__label2__
1348483520587509760,0,0,384,14052,497,0,12,96,0,1,13,1,__label2__
1351065077575798785,0,1,779,36862,439,0,12,21,0,1,13,22,__label2__
1350110628543950856,0,1,31,223,49,0,0,54,1,1,5,22,__label2__
1353150733223407618,0,0,1,2144324,34123,0,6791,49,1,0,6,1,__label2__
1350220644009582594,0,0,0,1286586,13431,0,241,168,1,0,3,8,__label2__
1349985396592173056,0,0,416,12743,357,0,0,59,1,0,3,9,__label2__
1348939519555473408,0,0,656,12243,1351,0,39,138,0,0,9,11,__label2__
1351250728111775744,0,0,86,35329,25806,0,567,92,0,1,7,1,__label2__
1352304286705840135,0,1,57,8037,207,0,116,89,1,0,6,12,__label2__
1350147438334472194,0,0,147,4274,49,0,0,36,1,0,2,5,__label2__
1355788146416508931,0,0,1297,162098,3485,0,58,121,0,0,10,7,__label2__
1350980756114468871,1,1,454,21873,4482,0,123,120,0,1,7,23,__label2__
1354105096875827200,0,0,1278,91915,626,0,20,136,0,1,9,19,__label2__
1350421776098967553,0,0,1052,49144,187,0,1,103,0,0,11,11,__label2__
1349882746731159552,0,0,198,29475,911,0,0,39,1,0,3,18,__label2__
1350056609364340736,0,1,616,25578,115,0,0,14,1,0,3,4,__label2__
1355466188462157832,1,0,5002,55310,4184,0,78,156,0,0,6,9,__label2__
1351575531150598147,1,0,202,5114,59,0,21,39,0,1,9,11,__label2__
1350209256373379072,1,0,339,8180,250,0,0,78,1,0,6,8,__label2__
1353420574886752257,1,0,1,114940,1383,0,26,115,1,0,2,18,__label2__
1350550717853962240,0,0,1131,88949,56,0,0,8,1,0,11,9,__label2__
1352869159944687618,0,0,790,37884,447,0,12,21,0,1,13,6,__label2__
1350086370161733636,1,0,111,73615,1300,0,38,118,1,1,4,15,__label2__
1354223230542770176,1,0,223,123536,369,0,187,150,0,1,9,24,__label2__
1348571942169833474,1,0,384,14052,497,0,12,96,0,1,13,8,__label2__
1350135279495966721,0,0,61,2241,9,0,0,0,1,0,13,22,__label2__
1350040457817055232,0,0,891,94570,1678,0,107,156,0,1,13,21,__label2__
1354869176666632194,0,0,995,25412,2674,0,63,159,1,0,4,11,__label2__
1349718363568828417,1,1,330,368,176,0,3,153,0,1,4,9,__label2__
1355587888650612741,0,0,3436,266592,6358,0,79,99,0,1,10,5,__label2__
1351035569619562501,0,0,384,15308,500,0,14,96,0,1,13,13,__label2__
1350260197512671237,0,1,778,36487,434,0,12,21,0,1,13,19,__label2__
1353337411351293954,1,1,454,21963,4543,0,123,120,0,1,7,9,__label2__
1350488477834465281,0,0,153,33134,166,0,14,140,0,1,12,11,__label2__
1353840298187780097,1,0,1,2145940,34134,0,6791,49,1,0,6,1,__label2__
1355191775971966990,0,0,1712,62280,1961,0,64,157,0,1,7,23,__label2__
1352877473827074048,1,0,384,16650,505,0,12,96,0,1,13,5,__label2__
1350497279061454848,0,0,1,587032,10650,0,132,90,1,0,3,23,__label2__
1350650800415117317,0,0,261,305,103,0,0,0,0,0,12,12,__label2__
1352660469643767810,0,0,606,26366,189,0,1,81,1,0,3,22,__label2__
1350120960716750850,0,0,250,56143,1817,0,65,28,0,1,13,12,__label2__
1350852117301403648,0,0,191,15811,186,0,1,24,1,0,3,24,__label2__
1353634625516691456,1,0,6363,16365,7187,0,70,140,0,1,11,19,__label2__
1351839931338022912,0,0,62,9163,59,0,0,0,1,0,11,11,__label2__
1350051518850895873,0,0,294,4937,135,0,1,45,1,1,2,1,__label2__
1351927471977861121,1,0,277,252,66,0,2,29,1,0,8,21,__label2__
1349348899849441280,0,0,778,35987,431,0,11,21,0,1,13,14,__label2__
1353466638717349889,0,0,384,16878,503,0,12,96,0,1,13,21,__label2__
1353344404933767168,1,0,1,2144324,34123,0,6791,49,1,0,6,5,__label2__
1350174690539499521,0,0,3786,262282,1176,0,138,88,0,0,11,24,__label2__
1348824177176768512,1,0,82,14957,329,0,23,136,1,0,11,24,__label2__
1348799168022765569,0,0,1,2129001,33996,0,6821,49,1,0,6,7,__label2__
1353900183134887942,1,0,367,18414,49141,0,1137,97,0,1,14,22,__label2__
1353363501872521219,0,0,247,1070,23,0,0,53,1,0,8,15,__label2__
1348892899925139457,0,0,740,154251,2392,0,97,155,0,0,12,4,__label2__
1351634580164538371,1,0,44,22326,248339,0,4815,130,0,1,14,2,__label2__
1355134862198497285,1,1,731,2514,1066,0,23,62,0,1,12,5,__label2__
1354506720178020356,1,0,2,603124,11047,0,137,90,1,0,3,18,__label2__
1348615379409629185,1,0,9,422,35,0,0,62,1,1,10,22,__label2__
1355511498681028609,0,0,1007,41610,1158,0,47,157,0,1,11,2,__label2__
1354426361172131844,0,0,38,1204,15,0,0,0,1,0,10,12,__label2__
1352126051728572418,0,0,4065,12454,2183,0,220,154,0,1,13,19,__label2__
1353632192971350016,1,0,764,935,169,0,3,113,1,1,2,15,__label2__
1354929118924713985,1,0,385,17988,513,0,12,96,0,1,13,2,__label2__
1352832757462757377,0,0,144,77,24,0,0,8,0,1,11,14,__label2__
1350492596582322176,0,0,361,9817,142,0,0,13,1,0,5,24,__label2__
1350154281664462849,0,0,496,316439,792,0,76,0,1,0,11,24,__label2__
1355082021027123203,1,1,0,6828,704,0,14,130,1,1,5,22,__label2__
1354982925263986696,0,0,3300,283120,1959,0,65,155,1,0,11,23,__label2__
1354681353246306304,0,0,5001,55211,4186,0,78,156,0,0,6,3,__label2__
1353187010203279360,0,1,384,16878,503,0,12,96,0,1,13,1,__label2__
1355924051240382464,1,1,25,476,36,0,3,89,1,1,2,7,__label2__
1349412264290496520,0,0,384,14052,497,0,12,96,0,1,13,13,__label2__
1354439412436914184,1,0,5001,55162,4185,0,78,156,0,0,6,14,__label2__
1351929894792527872,1,1,4112,4115,4611,0,107,92,0,1,12,14,__label2__
1354115358119108610,1,0,2765,9040,2807,0,22,148,0,1,5,3,__label2__
1350279309248761858,0,1,199,1814,14,0,0,14,1,0,2,9,__label2__
1349754439326904321,0,0,61,551,29,0,0,0,1,0,3,7,__label2__
1350044872045195264,0,0,112,804,76,0,0,0,1,0,7,21,__label2__
1355080878184128515,0,0,2,605969,11127,0,139,90,1,0,3,5,__label2__
1354006518656589827,1,0,3535,19832,1939,0,137,153,0,1,12,13,__label2__
1350255397135765505,0,0,805,56825,359,0,4,89,0,0,8,16,__label2__
1354632126885466121,0,0,0,29887,338,0,9,143,1,1,2,13,__label2__
